probe_type,electrode,shank,shank_col,shank_row,x_coord,y_coord
neuropixels 1.0 - 3A,438,0,0,219,0.0,4380.0
neuropixels 1.0 - 3A,439,0,1,219,32.0,4380.0
neuropixels 1.0 - 3A,440,0,0,220,16.0,4400.0
neuropixels 1.0 - 3A,441,0,1,220,48.0,4400.0
neuropixels 1.0 - 3A,442,0,0,221,0.0,4420.0
neuropixels 1.0 - 3A,443,0,1,221,32.0,4420.0
neuropixels 1.0 - 3A,444,0,0,222,16.0,4440.0
neuropixels 1.0 - 3A,445,0,1,222,48.0,4440.0
neuropixels 1.0 - 3A,446,0,0,223,0.0,4460.0
neuropixels 1.0 - 3A,447,0,1,223,32.0,4460.0
neuropixels 1.0 - 3A,448,0,0,224,16.0,4480.0
neuropixels 1.0 - 3A,449,0,1,224,48.0,4480.0
neuropixels 1.0 - 3A,450,0,0,225,0.0,4500.0
neuropixels 1.0 - 3A,451,0,1,225,32.0,4500.0
neuropixels 1.0 - 3A,452,0,0,226,16.0,4520.0
neuropixels 1.0 - 3A,453,0,1,226,48.0,4520.0
neuropixels 1.0 - 3A,454,0,0,227,0.0,4540.0
neuropixels 1.0 - 3A,455,0,1,227,32.0,4540.0
neuropixels 1.0 - 3A,456,0,0,228,16.0,4560.0
neuropixels 1.0 - 3A,457,0,1,228,48.0,4560.0
neuropixels 1.0 - 3A,458,0,0,229,0.0,4580.0
neuropixels 1.0 - 3A,459,0,1,229,32.0,4580.0
neuropixels 1.0 - 3A,460,0,0,230,16.0,4600.0
neuropixels 1.0 - 3A,461,0,1,230,48.0,4600.0
neuropixels 1.0 - 3A,462,0,0,231,0.0,4620.0
neuropixels 1.0 - 3A,463,0,1,231,32.0,4620.0
neuropixels 1.0 - 3A,464,0,0,232,16.0,4640.0
neuropixels 1.0 - 3A,465,0,1,232,48.0,4640.0
neuropixels 1.0 - 3A,466,0,0,233,0.0,4660.0
neuropixels 1.0 - 3A,467,0,1,233,32.0,4660.0
neuropixels 1.0 - 3A,468,0,0,234,16.0,4680.0
neuropixels 1.0 - 3A,469,0,1,234,48.0,4680.0
neuropixels 1.0 - 3A,470,0,0,235,0.0,4700.0
neuropixels 1.0 - 3A,471,0,1,235,32.0,4700.0
neuropixels 1.0 - 3A,472,0,0,236,16.0,4720.0
neuropixels 1.0 - 3A,473,0,1,236,48.0,4720.0
neuropixels 1.0 - 3A,474,0,0,237,0.0,4740.0
neuropixels 1.0 - 3A,475,0,1,237,32.0,4740.0
neuropixels 1.0 - 3A,476,0,0,238,16.0,4760.0
neuropixels 1.0 - 3A,477,0,1,238,48.0,4760.0
neuropixels 1.0 - 3A,478,0,0,239,0.0,4780.0
neuropixels 1.0 - 3A,479,0,1,239,32.0,4780.0
neuropixels 1.0 - 3A,480,0,0,240,16.0,4800.0
neuropixels 1.0 - 3A,481,0,1,240,48.0,4800.0
neuropixels 1.0 - 3A,482,0,0,241,0.0,4820.0
neuropixels 1.0 - 3A,483,0,1,241,32.0,4820.0
neuropixels 1.0 - 3A,484,0,0,242,16.0,4840.0
neuropixels 1.0 - 3A,485,0,1,242,48.0,4840.0
neuropixels 1.0 - 3A,486,0,0,243,0.0,4860.0
neuropixels 1.0 - 3A,487,0,1,243,32.0,4860.0
neuropixels 1.0 - 3A,488,0,0,244,16.0,4880.0
neuropixels 1.0 - 3A,489,0,1,244,48.0,4880.0
neuropixels 1.0 - 3A,490,0,0,245,0.0,4900.0
neuropixels 1.0 - 3A,491,0,1,245,32.0,4900.0
neuropixels 1.0 - 3A,492,0,0,246,16.0,4920.0
neuropixels 1.0 - 3A,493,0,1,246,48.0,4920.0
neuropixels 1.0 - 3A,494,0,0,247,0.0,4940.0
neuropixels 1.0 - 3A,495,0,1,247,32.0,4940.0
neuropixels 1.0 - 3A,496,0,0,248,16.0,4960.0
neuropixels 1.0 - 3A,497,0,1,248,48.0,4960.0
neuropixels 1.0 - 3A,498,0,0,249,0.0,4980.0
neuropixels 1.0 - 3A,499,0,1,249,32.0,4980.0
neuropixels 1.0 - 3A,500,0,0,250,16.0,5000.0
neuropixels 1.0 - 3A,501,0,1,250,48.0,5000.0
neuropixels 1.0 - 3A,502,0,0,251,0.0,5020.0
neuropixels 1.0 - 3A,503,0,1,251,32.0,5020.0
neuropixels 1.0 - 3A,504,0,0,252,16.0,5040.0
neuropixels 1.0 - 3A,505,0,1,252,48.0,5040.0
neuropixels 1.0 - 3A,506,0,0,253,0.0,5060.0
neuropixels 1.0 - 3A,507,0,1,253,32.0,5060.0
neuropixels 1.0 - 3A,508,0,0,254,16.0,5080.0
neuropixels 1.0 - 3A,509,0,1,254,48.0,5080.0
neuropixels 1.0 - 3A,510,0,0,255,0.0,5100.0
neuropixels 1.0 - 3A,511,0,1,255,32.0,5100.0
neuropixels 1.0 - 3A,512,0,0,256,16.0,5120.0
neuropixels 1.0 - 3A,513,0,1,256,48.0,5120.0
neuropixels 1.0 - 3A,514,0,0,257,0.0,5140.0
neuropixels 1.0 - 3A,515,0,1,257,32.0,5140.0
neuropixels 1.0 - 3A,516,0,0,258,16.0,5160.0
neuropixels 1.0 - 3A,517,0,1,258,48.0,5160.0
neuropixels 1.0 - 3A,518,0,0,259,0.0,5180.0
neuropixels 1.0 - 3A,519,0,1,259,32.0,5180.0
neuropixels 1.0 - 3A,520,0,0,260,16.0,5200.0
neuropixels 1.0 - 3A,521,0,1,260,48.0,5200.0
neuropixels 1.0 - 3A,522,0,0,261,0.0,5220.0
neuropixels 1.0 - 3A,523,0,1,261,32.0,5220.0
neuropixels 1.0 - 3A,524,0,0,262,16.0,5240.0
neuropixels 1.0 - 3A,525,0,1,262,48.0,5240.0
neuropixels 1.0 - 3A,526,0,0,263,0.0,5260.0
neuropixels 1.0 - 3A,527,0,1,263,32.0,5260.0
neuropixels 1.0 - 3A,528,0,0,264,16.0,5280.0
neuropixels 1.0 - 3A,529,0,1,264,48.0,5280.0
neuropixels 1.0 - 3A,530,0,0,265,0.0,5300.0
neuropixels 1.0 - 3A,531,0,1,265,32.0,5300.0
neuropixels 1.0 - 3A,532,0,0,266,16.0,5320.0
neuropixels 1.0 - 3A,533,0,1,266,48.0,5320.0
neuropixels 1.0 - 3A,534,0,0,267,0.0,5340.0
neuropixels 1.0 - 3A,535,0,1,267,32.0,5340.0
neuropixels 1.0 - 3A,536,0,0,268,16.0,5360.0
neuropixels 1.0 - 3A,537,0,1,268,48.0,5360.0
neuropixels 1.0 - 3A,538,0,0,269,0.0,5380.0
neuropixels 1.0 - 3A,539,0,1,269,32.0,5380.0
neuropixels 1.0 - 3A,540,0,0,270,16.0,5400.0
neuropixels 1.0 - 3A,541,0,1,270,48.0,5400.0
neuropixels 1.0 - 3A,542,0,0,271,0.0,5420.0
neuropixels 1.0 - 3A,543,0,1,271,32.0,5420.0
neuropixels 1.0 - 3A,544,0,0,272,16.0,5440.0
neuropixels 1.0 - 3A,545,0,1,272,48.0,5440.0
neuropixels 1.0 - 3A,546,0,0,273,0.0,5460.0
neuropixels 1.0 - 3A,547,0,1,273,32.0,5460.0
neuropixels 1.0 - 3A,548,0,0,274,16.0,5480.0
neuropixels 1.0 - 3A,549,0,1,274,48.0,5480.0
neuropixels 1.0 - 3A,550,0,0,275,0.0,5500.0
neuropixels 1.0 - 3A,551,0,1,275,32.0,5500.0
neuropixels 1.0 - 3A,552,0,0,276,16.0,5520.0
neuropixels 1.0 - 3A,553,0,1,276,48.0,5520.0
neuropixels 1.0 - 3A,554,0,0,277,0.0,5540.0
neuropixels 1.0 - 3A,555,0,1,277,32.0,5540.0
neuropixels 1.0 - 3A,556,0,0,278,16.0,5560.0
neuropixels 1.0 - 3A,557,0,1,278,48.0,5560.0
neuropixels 1.0 - 3A,558,0,0,279,0.0,5580.0
neuropixels 1.0 - 3A,559,0,1,279,32.0,5580.0
neuropixels 1.0 - 3A,560,0,0,280,16.0,5600.0
neuropixels 1.0 - 3A,561,0,1,280,48.0,5600.0
neuropixels 1.0 - 3A,562,0,0,281,0.0,5620.0
neuropixels 1.0 - 3A,563,0,1,281,32.0,5620.0
neuropixels 1.0 - 3A,564,0,0,282,16.0,5640.0
neuropixels 1.0 - 3A,565,0,1,282,48.0,5640.0
neuropixels 1.0 - 3A,566,0,0,283,0.0,5660.0
neuropixels 1.0 - 3A,567,0,1,283,32.0,5660.0
neuropixels 1.0 - 3A,568,0,0,284,16.0,5680.0
neuropixels 1.0 - 3A,569,0,1,284,48.0,5680.0
neuropixels 1.0 - 3A,570,0,0,285,0.0,5700.0
neuropixels 1.0 - 3A,571,0,1,285,32.0,5700.0
neuropixels 1.0 - 3A,572,0,0,286,16.0,5720.0
neuropixels 1.0 - 3A,573,0,1,286,48.0,5720.0
neuropixels 1.0 - 3A,574,0,0,287,0.0,5740.0
neuropixels 1.0 - 3A,575,0,1,287,32.0,5740.0
neuropixels 1.0 - 3A,576,0,0,288,16.0,5760.0
neuropixels 1.0 - 3A,577,0,1,288,48.0,5760.0
neuropixels 1.0 - 3A,578,0,0,289,0.0,5780.0
neuropixels 1.0 - 3A,579,0,1,289,32.0,5780.0
neuropixels 1.0 - 3A,580,0,0,290,16.0,5800.0
neuropixels 1.0 - 3A,581,0,1,290,48.0,5800.0
neuropixels 1.0 - 3A,582,0,0,291,0.0,5820.0
neuropixels 1.0 - 3A,583,0,1,291,32.0,5820.0
neuropixels 1.0 - 3A,584,0,0,292,16.0,5840.0
neuropixels 1.0 - 3A,585,0,1,292,48.0,5840.0
neuropixels 1.0 - 3A,586,0,0,293,0.0,5860.0
neuropixels 1.0 - 3A,587,0,1,293,32.0,5860.0
neuropixels 1.0 - 3A,588,0,0,294,16.0,5880.0
neuropixels 1.0 - 3A,589,0,1,294,48.0,5880.0
neuropixels 1.0 - 3A,590,0,0,295,0.0,5900.0
neuropixels 1.0 - 3A,591,0,1,295,32.0,5900.0
neuropixels 1.0 - 3A,592,0,0,296,16.0,5920.0
neuropixels 1.0 - 3A,593,0,1,296,48.0,5920.0
neuropixels 1.0 - 3A,594,0,0,297,0.0,5940.0
neuropixels 1.0 - 3A,595,0,1,297,32.0,5940.0
neuropixels 1.0 - 3A,596,0,0,298,16.0,5960.0
neuropixels 1.0 - 3A,597,0,1,298,48.0,5960.0
neuropixels 1.0 - 3A,598,0,0,299,0.0,5980.0
neuropixels 1.0 - 3A,599,0,1,299,32.0,5980.0
neuropixels 1.0 - 3A,600,0,0,300,16.0,6000.0
neuropixels 1.0 - 3A,601,0,1,300,48.0,6000.0
neuropixels 1.0 - 3A,602,0,0,301,0.0,6020.0
neuropixels 1.0 - 3A,603,0,1,301,32.0,6020.0
neuropixels 1.0 - 3A,604,0,0,302,16.0,6040.0
neuropixels 1.0 - 3A,605,0,1,302,48.0,6040.0
neuropixels 1.0 - 3A,606,0,0,303,0.0,6060.0
neuropixels 1.0 - 3A,607,0,1,303,32.0,6060.0
neuropixels 1.0 - 3A,608,0,0,304,16.0,6080.0
neuropixels 1.0 - 3A,609,0,1,304,48.0,6080.0
neuropixels 1.0 - 3A,610,0,0,305,0.0,6100.0
neuropixels 1.0 - 3A,611,0,1,305,32.0,6100.0
neuropixels 1.0 - 3A,612,0,0,306,16.0,6120.0
neuropixels 1.0 - 3A,613,0,1,306,48.0,6120.0
neuropixels 1.0 - 3A,614,0,0,307,0.0,6140.0
neuropixels 1.0 - 3A,615,0,1,307,32.0,6140.0
neuropixels 1.0 - 3A,616,0,0,308,16.0,6160.0
neuropixels 1.0 - 3A,617,0,1,308,48.0,6160.0
neuropixels 1.0 - 3A,618,0,0,309,0.0,6180.0
neuropixels 1.0 - 3A,619,0,1,309,32.0,6180.0
neuropixels 1.0 - 3A,620,0,0,310,16.0,6200.0
neuropixels 1.0 - 3A,621,0,1,310,48.0,6200.0
neuropixels 1.0 - 3A,622,0,0,311,0.0,6220.0
neuropixels 1.0 - 3A,623,0,1,311,32.0,6220.0
neuropixels 1.0 - 3A,624,0,0,312,16.0,6240.0
neuropixels 1.0 - 3A,625,0,1,312,48.0,6240.0
neuropixels 1.0 - 3A,626,0,0,313,0.0,6260.0
neuropixels 1.0 - 3A,627,0,1,313,32.0,6260.0
neuropixels 1.0 - 3A,628,0,0,314,16.0,6280.0
neuropixels 1.0 - 3A,629,0,1,314,48.0,6280.0
neuropixels 1.0 - 3A,630,0,0,315,0.0,6300.0
neuropixels 1.0 - 3A,631,0,1,315,32.0,6300.0
neuropixels 1.0 - 3A,632,0,0,316,16.0,6320.0
neuropixels 1.0 - 3A,633,0,1,316,48.0,6320.0
neuropixels 1.0 - 3A,634,0,0,317,0.0,6340.0
neuropixels 1.0 - 3A,635,0,1,317,32.0,6340.0
neuropixels 1.0 - 3A,636,0,0,318,16.0,6360.0
neuropixels 1.0 - 3A,637,0,1,318,48.0,6360.0
neuropixels 1.0 - 3A,638,0,0,319,0.0,6380.0
neuropixels 1.0 - 3A,639,0,1,319,32.0,6380.0
neuropixels 1.0 - 3A,640,0,0,320,16.0,6400.0
neuropixels 1.0 - 3A,641,0,1,320,48.0,6400.0
neuropixels 1.0 - 3A,642,0,0,321,0.0,6420.0
neuropixels 1.0 - 3A,643,0,1,321,32.0,6420.0
neuropixels 1.0 - 3A,644,0,0,322,16.0,6440.0
neuropixels 1.0 - 3A,645,0,1,322,48.0,6440.0
neuropixels 1.0 - 3A,646,0,0,323,0.0,6460.0
neuropixels 1.0 - 3A,647,0,1,323,32.0,6460.0
neuropixels 1.0 - 3A,648,0,0,324,16.0,6480.0
neuropixels 1.0 - 3A,649,0,1,324,48.0,6480.0
neuropixels 1.0 - 3A,650,0,0,325,0.0,6500.0
neuropixels 1.0 - 3A,651,0,1,325,32.0,6500.0
neuropixels 1.0 - 3A,652,0,0,326,16.0,6520.0
neuropixels 1.0 - 3A,653,0,1,326,48.0,6520.0
neuropixels 1.0 - 3A,654,0,0,327,0.0,6540.0
neuropixels 1.0 - 3A,655,0,1,327,32.0,6540.0
neuropixels 1.0 - 3A,656,0,0,328,16.0,6560.0
neuropixels 1.0 - 3A,657,0,1,328,48.0,6560.0
neuropixels 1.0 - 3A,658,0,0,329,0.0,6580.0
neuropixels 1.0 - 3A,659,0,1,329,32.0,6580.0
neuropixels 1.0 - 3A,660,0,0,330,16.0,6600.0
neuropixels 1.0 - 3A,661,0,1,330,48.0,6600.0
neuropixels 1.0 - 3A,662,0,0,331,0.0,6620.0
neuropixels 1.0 - 3A,663,0,1,331,32.0,6620.0
neuropixels 1.0 - 3A,664,0,0,332,16.0,6640.0
neuropixels 1.0 - 3A,665,0,1,332,48.0,6640.0
neuropixels 1.0 - 3A,666,0,0,333,0.0,6660.0
neuropixels 1.0 - 3A,667,0,1,333,32.0,6660.0
neuropixels 1.0 - 3A,668,0,0,334,16.0,6680.0
neuropixels 1.0 - 3A,669,0,1,334,48.0,6680.0
neuropixels 1.0 - 3A,670,0,0,335,0.0,6700.0
neuropixels 1.0 - 3A,671,0,1,335,32.0,6700.0
neuropixels 1.0 - 3A,672,0,0,336,16.0,6720.0
neuropixels 1.0 - 3A,673,0,1,336,48.0,6720.0
neuropixels 1.0 - 3A,674,0,0,337,0.0,6740.0
neuropixels 1.0 - 3A,675,0,1,337,32.0,6740.0
neuropixels 1.0 - 3A,676,0,0,338,16.0,6760.0
neuropixels 1.0 - 3A,677,0,1,338,48.0,6760.0
neuropixels 1.0 - 3A,678,0,0,339,0.0,6780.0
neuropixels 1.0 - 3A,679,0,1,339,32.0,6780.0
neuropixels 1.0 - 3A,680,0,0,340,16.0,6800.0
neuropixels 1.0 - 3A,681,0,1,340,48.0,6800.0
neuropixels 1.0 - 3A,682,0,0,341,0.0,6820.0
neuropixels 1.0 - 3A,683,0,1,341,32.0,6820.0
neuropixels 1.0 - 3A,684,0,0,342,16.0,6840.0
neuropixels 1.0 - 3A,685,0,1,342,48.0,6840.0
neuropixels 1.0 - 3A,686,0,0,343,0.0,6860.0
neuropixels 1.0 - 3A,687,0,1,343,32.0,6860.0
neuropixels 1.0 - 3A,688,0,0,344,16.0,6880.0
neuropixels 1.0 - 3A,689,0,1,344,48.0,6880.0
neuropixels 1.0 - 3A,690,0,0,345,0.0,6900.0
neuropixels 1.0 - 3A,691,0,1,345,32.0,6900.0
neuropixels 1.0 - 3A,692,0,0,346,16.0,6920.0
neuropixels 1.0 - 3A,693,0,1,346,48.0,6920.0
neuropixels 1.0 - 3A,694,0,0,347,0.0,6940.0
neuropixels 1.0 - 3A,695,0,1,347,32.0,6940.0
neuropixels 1.0 - 3A,696,0,0,348,16.0,6960.0
neuropixels 1.0 - 3A,697,0,1,348,48.0,6960.0
neuropixels 1.0 - 3A,698,0,0,349,0.0,6980.0
neuropixels 1.0 - 3A,699,0,1,349,32.0,6980.0
neuropixels 1.0 - 3A,700,0,0,350,16.0,7000.0
neuropixels 1.0 - 3A,701,0,1,350,48.0,7000.0
neuropixels 1.0 - 3A,702,0,0,351,0.0,7020.0
neuropixels 1.0 - 3A,703,0,1,351,32.0,7020.0
neuropixels 1.0 - 3A,704,0,0,352,16.0,7040.0
neuropixels 1.0 - 3A,705,0,1,352,48.0,7040.0
neuropixels 1.0 - 3A,706,0,0,353,0.0,7060.0
neuropixels 1.0 - 3A,707,0,1,353,32.0,7060.0
neuropixels 1.0 - 3A,708,0,0,354,16.0,7080.0
neuropixels 1.0 - 3A,709,0,1,354,48.0,7080.0
neuropixels 1.0 - 3A,710,0,0,355,0.0,7100.0
neuropixels 1.0 - 3A,711,0,1,355,32.0,7100.0
neuropixels 1.0 - 3A,712,0,0,356,16.0,7120.0
neuropixels 1.0 - 3A,713,0,1,356,48.0,7120.0
neuropixels 1.0 - 3A,714,0,0,357,0.0,7140.0
neuropixels 1.0 - 3A,715,0,1,357,32.0,7140.0
neuropixels 1.0 - 3A,716,0,0,358,16.0,7160.0
neuropixels 1.0 - 3A,717,0,1,358,48.0,7160.0
neuropixels 1.0 - 3A,718,0,0,359,0.0,7180.0
neuropixels 1.0 - 3A,719,0,1,359,32.0,7180.0
neuropixels 1.0 - 3A,720,0,0,360,16.0,7200.0
neuropixels 1.0 - 3A,721,0,1,360,48.0,7200.0
neuropixels 1.0 - 3A,722,0,0,361,0.0,7220.0
neuropixels 1.0 - 3A,723,0,1,361,32.0,7220.0
neuropixels 1.0 - 3A,724,0,0,362,16.0,7240.0
neuropixels 1.0 - 3A,725,0,1,362,48.0,7240.0
neuropixels 1.0 - 3A,726,0,0,363,0.0,7260.0
neuropixels 1.0 - 3A,727,0,1,363,32.0,7260.0
neuropixels 1.0 - 3A,728,0,0,364,16.0,7280.0
neuropixels 1.0 - 3A,729,0,1,364,48.0,7280.0
neuropixels 1.0 - 3A,730,0,0,365,0.0,7300.0
neuropixels 1.0 - 3A,731,0,1,365,32.0,7300.0
neuropixels 1.0 - 3A,732,0,0,366,16.0,7320.0
neuropixels 1.0 - 3A,733,0,1,366,48.0,7320.0
neuropixels 1.0 - 3A,734,0,0,367,0.0,7340.0
neuropixels 1.0 - 3A,735,0,1,367,32.0,7340.0
neuropixels 1.0 - 3A,736,0,0,368,16.0,7360.0
neuropixels 1.0 - 3A,737,0,1,368,48.0,7360.0
neuropixels 1.0 - 3A,738,0,0,369,0.0,7380.0
neuropixels 1.0 - 3A,739,0,1,369,32.0,7380.0
neuropixels 1.0 - 3A,740,0,0,370,16.0,7400.0
neuropixels 1.0 - 3A,741,0,1,370,48.0,7400.0
neuropixels 1.0 - 3A,742,0,0,371,0.0,7420.0
neuropixels 1.0 - 3A,743,0,1,371,32.0,7420.0
neuropixels 1.0 - 3A,744,0,0,372,16.0,7440.0
neuropixels 1.0 - 3A,745,0,1,372,48.0,7440.0
neuropixels 1.0 - 3A,746,0,0,373,0.0,7460.0
neuropixels 1.0 - 3A,747,0,1,373,32.0,7460.0
neuropixels 1.0 - 3A,748,0,0,374,16.0,7480.0
neuropixels 1.0 - 3A,749,0,1,374,48.0,7480.0
neuropixels 1.0 - 3A,750,0,0,375,0.0,7500.0
neuropixels 1.0 - 3A,751,0,1,375,32.0,7500.0
neuropixels 1.0 - 3A,752,0,0,376,16.0,7520.0
neuropixels 1.0 - 3A,753,0,1,376,48.0,7520.0
neuropixels 1.0 - 3A,754,0,0,377,0.0,7540.0
neuropixels 1.0 - 3A,755,0,1,377,32.0,7540.0
neuropixels 1.0 - 3A,756,0,0,378,16.0,7560.0
neuropixels 1.0 - 3A,757,0,1,378,48.0,7560.0
neuropixels 1.0 - 3A,758,0,0,379,0.0,7580.0
neuropixels 1.0 - 3A,759,0,1,379,32.0,7580.0
neuropixels 1.0 - 3A,760,0,0,380,16.0,7600.0
neuropixels 1.0 - 3A,761,0,1,380,48.0,7600.0
neuropixels 1.0 - 3A,762,0,0,381,0.0,7620.0
neuropixels 1.0 - 3A,763,0,1,381,32.0,7620.0
neuropixels 1.0 - 3A,764,0,0,382,16.0,7640.0
neuropixels 1.0 - 3A,765,0,1,382,48.0,7640.0
neuropixels 1.0 - 3A,766,0,0,383,0.0,7660.0
neuropixels 1.0 - 3A,767,0,1,383,32.0,7660.0
neuropixels 1.0 - 3A,768,0,0,384,16.0,7680.0
neuropixels 1.0 - 3A,769,0,1,384,48.0,7680.0
neuropixels 1.0 - 3A,770,0,0,385,0.0,7700.0
neuropixels 1.0 - 3A,771,0,1,385,32.0,7700.0
neuropixels 1.0 - 3A,772,0,0,386,16.0,7720.0
neuropixels 1.0 - 3A,773,0,1,386,48.0,7720.0
neuropixels 1.0 - 3A,774,0,0,387,0.0,7740.0
neuropixels 1.0 - 3A,775,0,1,387,32.0,7740.0
neuropixels 1.0 - 3A,776,0,0,388,16.0,7760.0
neuropixels 1.0 - 3A,777,0,1,388,48.0,7760.0
neuropixels 1.0 - 3A,778,0,0,389,0.0,7780.0
neuropixels 1.0 - 3A,779,0,1,389,32.0,7780.0
neuropixels 1.0 - 3A,780,0,0,390,16.0,7800.0
neuropixels 1.0 - 3A,781,0,1,390,48.0,7800.0
neuropixels 1.0 - 3A,782,0,0,391,0.0,7820.0
neuropixels 1.0 - 3A,783,0,1,391,32.0,7820.0
neuropixels 1.0 - 3A,784,0,0,392,16.0,7840.0
neuropixels 1.0 - 3A,785,0,1,392,48.0,7840.0
neuropixels 1.0 - 3A,786,0,0,393,0.0,7860.0
neuropixels 1.0 - 3A,787,0,1,393,32.0,7860.0
neuropixels 1.0 - 3A,788,0,0,394,16.0,7880.0
neuropixels 1.0 - 3A,789,0,1,394,48.0,7880.0
neuropixels 1.0 - 3A,790,0,0,395,0.0,7900.0
neuropixels 1.0 - 3A,791,0,1,395,32.0,7900.0
neuropixels 1.0 - 3A,792,0,0,396,16.0,7920.0
neuropixels 1.0 - 3A,793,0,1,396,48.0,7920.0
neuropixels 1.0 - 3A,794,0,0,397,0.0,7940.0
neuropixels 1.0 - 3A,795,0,1,397,32.0,7940.0
neuropixels 1.0 - 3A,796,0,0,398,16.0,7960.0
neuropixels 1.0 - 3A,797,0,1,398,48.0,7960.0
neuropixels 1.0 - 3A,798,0,0,399,0.0,7980.0
neuropixels 1.0 - 3A,799,0,1,399,32.0,7980.0
neuropixels 1.0 - 3A,800,0,0,400,16.0,8000.0
neuropixels 1.0 - 3A,801,0,1,400,48.0,8000.0
neuropixels 1.0 - 3A,802,0,0,401,0.0,8020.0
neuropixels 1.0 - 3A,803,0,1,401,32.0,8020.0
neuropixels 1.0 - 3A,804,0,0,402,16.0,8040.0
neuropixels 1.0 - 3A,805,0,1,402,48.0,8040.0
neuropixels 1.0 - 3A,806,0,0,403,0.0,8060.0
neuropixels 1.0 - 3A,807,0,1,403,32.0,8060.0
neuropixels 1.0 - 3A,808,0,0,404,16.0,8080.0
neuropixels 1.0 - 3A,809,0,1,404,48.0,8080.0
neuropixels 1.0 - 3A,810,0,0,405,0.0,8100.0
neuropixels 1.0 - 3A,811,0,1,405,32.0,8100.0
neuropixels 1.0 - 3A,812,0,0,406,16.0,8120.0
neuropixels 1.0 - 3A,813,0,1,406,48.0,8120.0
neuropixels 1.0 - 3A,814,0,0,407,0.0,8140.0
neuropixels 1.0 - 3A,815,0,1,407,32.0,8140.0
neuropixels 1.0 - 3A,816,0,0,408,16.0,8160.0
neuropixels 1.0 - 3A,817,0,1,408,48.0,8160.0
neuropixels 1.0 - 3A,818,0,0,409,0.0,8180.0
neuropixels 1.0 - 3A,819,0,1,409,32.0,8180.0
neuropixels 1.0 - 3A,820,0,0,410,16.0,8200.0
neuropixels 1.0 - 3A,821,0,1,410,48.0,8200.0
neuropixels 1.0 - 3A,822,0,0,411,0.0,8220.0
neuropixels 1.0 - 3A,823,0,1,411,32.0,8220.0
neuropixels 1.0 - 3A,824,0,0,412,16.0,8240.0
neuropixels 1.0 - 3A,825,0,1,412,48.0,8240.0
neuropixels 1.0 - 3A,826,0,0,413,0.0,8260.0
neuropixels 1.0 - 3A,827,0,1,413,32.0,8260.0
neuropixels 1.0 - 3A,828,0,0,414,16.0,8280.0
neuropixels 1.0 - 3A,829,0,1,414,48.0,8280.0
neuropixels 1.0 - 3A,830,0,0,415,0.0,8300.0
neuropixels 1.0 - 3A,831,0,1,415,32.0,8300.0
neuropixels 1.0 - 3A,832,0,0,416,16.0,8320.0
neuropixels 1.0 - 3A,833,0,1,416,48.0,8320.0
neuropixels 1.0 - 3A,834,0,0,417,0.0,8340.0
neuropixels 1.0 - 3A,835,0,1,417,32.0,8340.0
neuropixels 1.0 - 3A,836,0,0,418,16.0,8360.0
neuropixels 1.0 - 3A,837,0,1,418,48.0,8360.0
neuropixels 1.0 - 3A,838,0,0,419,0.0,8380.0
neuropixels 1.0 - 3A,839,0,1,419,32.0,8380.0
neuropixels 1.0 - 3A,840,0,0,420,16.0,8400.0
neuropixels 1.0 - 3A,841,0,1,420,48.0,8400.0
neuropixels 1.0 - 3A,842,0,0,421,0.0,8420.0
neuropixels 1.0 - 3A,843,0,1,421,32.0,8420.0
neuropixels 1.0 - 3A,844,0,0,422,16.0,8440.0
neuropixels 1.0 - 3A,845,0,1,422,48.0,8440.0
neuropixels 1.0 - 3A,846,0,0,423,0.0,8460.0
neuropixels 1.0 - 3A,847,0,1,423,32.0,8460.0
neuropixels 1.0 - 3A,848,0,0,424,16.0,8480.0
neuropixels 1.0 - 3A,849,0,1,424,48.0,8480.0
neuropixels 1.0 - 3A,850,0,0,425,0.0,8500.0
neuropixels 1.0 - 3A,851,0,1,425,32.0,8500.0
neuropixels 1.0 - 3A,852,0,0,426,16.0,8520.0
neuropixels 1.0 - 3A,853,0,1,426,48.0,8520.0
neuropixels 1.0 - 3A,854,0,0,427,0.0,8540.0
neuropixels 1.0 - 3A,855,0,1,427,32.0,8540.0
neuropixels 1.0 - 3A,856,0,0,428,16.0,8560.0
neuropixels 1.0 - 3A,857,0,1,428,48.0,8560.0
neuropixels 1.0 - 3A,858,0,0,429,0.0,8580.0
neuropixels 1.0 - 3A,859,0,1,429,32.0,8580.0
neuropixels 1.0 - 3A,860,0,0,430,16.0,8600.0
neuropixels 1.0 - 3A,861,0,1,430,48.0,8600.0
neuropixels 1.0 - 3A,862,0,0,431,0.0,8620.0
neuropixels 1.0 - 3A,863,0,1,431,32.0,8620.0
neuropixels 1.0 - 3A,864,0,0,432,16.0,8640.0
neuropixels 1.0 - 3A,865,0,1,432,48.0,8640.0
neuropixels 1.0 - 3A,866,0,0,433,0.0,8660.0
neuropixels 1.0 - 3A,867,0,1,433,32.0,8660.0
neuropixels 1.0 - 3A,868,0,0,434,16.0,8680.0
neuropixels 1.0 - 3A,869,0,1,434,48.0,8680.0
neuropixels 1.0 - 3A,870,0,0,435,0.0,8700.0
neuropixels 1.0 - 3A,871,0,1,435,32.0,8700.0
neuropixels 1.0 - 3A,872,0,0,436,16.0,8720.0
neuropixels 1.0 - 3A,873,0,1,436,48.0,8720.0
